年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2016/08/12,141.28,141.28,140.09,140.48,23986 
2016/08/15,141.28,141.67,140.48,141.67,13660 
2016/08/16,140.88,141.67,138.51,138.9,34284 
2016/08/17,140.09,140.48,139.3,140.09,24169 
2016/08/18,139.3,139.69,138.51,139.3,27899 
2016/08/19,140.09,140.48,137.71,138.11,23496 
2016/08/22,136.92,137.71,135.74,136.92,21822 
2016/08/23,137.71,138.51,137.32,137.71,21467 
2016/08/24,138.51,138.9,137.32,137.32,12532 
2016/08/25,138.51,140.09,138.11,140.09,23973 
2016/08/26,138.51,140.09,138.51,140.09,15804 
2016/08/29,138.51,140.09,137.71,139.69,16967 
2016/08/30,139.3,139.69,137.71,138.11,19752 
2016/08/31,139.69,140.09,138.11,139.3,42461 
2016/09/01,139.3,139.3,136.92,137.32,26101 
2016/09/02,139.69,139.69,137.71,138.11,19489 
2016/09/05,139.69,140.48,139.69,139.69,27982 
2016/09/06,140.09,141.67,139.69,141.67,29646 
2016/09/07,142.86,146.42,142.46,145.63,50851 
2016/09/08,144.44,146.02,144.44,144.84,30307 
2016/09/09,143.25,143.25,142.07,142.07,30635 
2016/09/10,140.09,141.67,139.3,140.88,15470 
2016/09/12,140.48,140.48,137.71,138.51,42751 
2016/09/13,139.69,139.69,137.32,138.51,38438 
2016/09/14,137.71,139.3,137.32,137.32,52966 
2016/09/19,142.07,144.84,141.28,144.44,57296 
2016/09/20,144.05,145.23,143.65,144.84,23647 
2016/09/21,143.25,145.63,142.86,145.63,26261 
2016/09/22,146.42,146.82,145.23,146.82,21213 
2016/09/23,146.42,148.4,146.02,148.4,23141 
2016/09/26,145.23,146.42,144.84,144.84,25218 
2016/09/29,146.82,148.4,146.82,146.82,57778 
2016/09/30,146.82,147.61,144.44,144.44,45163 
2016/10/03,147.21,147.61,146.02,147.21,18987 
2016/10/04,146.42,148.,146.42,148.,17139 
2016/10/05,147.21,147.21,146.02,147.21,19144 
2016/10/06,146.42,148.4,146.42,148.4,15715 
2016/10/07,148.79,148.79,147.21,148.79,15870 
2016/10/11,151.17,151.17,147.21,148.4,31107 
2016/10/12,147.61,150.38,147.21,149.98,24592 
2016/10/13,150.77,151.17,148.,149.19,40728 
2016/10/14,148.,149.59,147.61,148.79,34340 
2016/10/17,147.61,148.4,146.42,147.61,37878 
2016/10/18,147.61,148.,146.82,148.,40651 
2016/10/19,148.4,149.98,148.4,149.98,38143 
2016/10/20,149.98,150.77,149.59,150.77,15736 
2016/10/21,151.17,151.96,149.19,149.19,22316 
2016/10/24,151.17,151.17,149.98,151.17,14381 
2016/10/25,151.96,152.75,151.17,152.75,19145 
2016/10/26,150.77,152.36,150.77,151.56,24885 
2016/10/27,151.56,151.56,149.19,149.19,26883 
2016/10/28,149.98,150.38,149.19,149.98,33106 
2016/10/31,149.59,150.77,147.61,149.19,25830 
2016/11/01,149.19,149.98,148.4,149.98,15128 
2016/11/02,148.4,148.79,147.21,147.21,16529 
2016/11/03,146.82,147.61,146.02,146.02,25531 
2016/11/04,146.02,147.21,145.63,146.02,15107 
2016/11/07,147.61,149.59,147.21,149.59,21430 
2016/11/08,150.38,150.38,148.79,149.19,15954 
2016/11/09,150.38,150.77,144.05,144.05,55579 
2016/11/10,148.,148.79,146.82,146.82,38869 
2016/11/11,143.65,144.84,143.25,143.65,67636 
2016/11/14,143.25,144.05,142.46,142.86,48032 
2016/11/15,142.07,144.05,141.67,142.46,33528 
2016/11/16,142.86,144.84,142.46,142.46,35293 
2016/11/17,144.05,144.44,142.86,143.65,23256 
2016/11/18,143.65,143.65,142.46,143.25,23731 
2016/11/21,142.86,143.65,142.46,143.25,15622 
2016/11/22,144.05,146.42,143.65,145.63,31348 
2016/11/23,146.02,147.61,145.63,146.82,23068 
2016/11/24,145.63,146.42,144.84,144.84,19098 
2016/11/25,144.44,145.23,144.05,144.05,10226 
2016/11/28,143.65,145.63,143.65,145.63,22360 
2016/11/29,145.23,146.42,144.05,144.05,26894 
2016/11/30,143.65,144.84,143.65,144.84,54053 
2016/12/01,144.05,144.84,143.65,144.84,13923 
2016/12/02,141.67,142.07,140.88,140.88,53946 
2016/12/05,140.88,142.46,140.88,141.67,32249 
2016/12/06,143.25,144.84,142.86,144.05,27728 
2016/12/07,144.84,145.23,143.65,143.65,14529 
2016/12/08,145.63,146.82,144.84,146.82,27276 
2016/12/09,147.21,147.21,146.02,147.21,24890 
2016/12/12,147.21,148.,145.63,146.42,18817 
2016/12/13,147.61,147.61,146.02,147.21,23692 
2016/12/14,147.61,148.4,146.82,148.4,16768 
2016/12/15,146.42,148.4,146.02,148.,24244 
2016/12/16,146.82,148.,146.42,146.42,36266 
2016/12/19,145.63,146.02,144.44,144.44,20553 
2016/12/20,143.25,144.44,142.46,144.44,24243 
2016/12/21,143.25,144.05,142.46,142.46,32234 
2016/12/22,142.46,142.86,141.67,141.67,26509 
2016/12/23,141.67,142.46,141.28,141.28,24376 
2016/12/26,141.67,142.46,141.67,142.07,5694 
2016/12/27,142.46,142.86,142.07,142.46,8276 
2016/12/28,143.25,144.05,142.86,144.05,21441 
2016/12/29,142.46,143.65,142.46,142.46,30211 
2016/12/30,143.25,144.44,142.46,143.65,36748 
2017/01/03,143.65,145.23,143.25,144.84,23550 
2017/01/04,144.84,145.63,143.65,144.84,24482 
2017/01/05,144.05,145.23,143.65,145.23,21373 
2017/01/06,145.63,146.02,145.23,145.63,23120 
2017/01/09,145.63,146.42,144.84,145.63,18583 
2017/01/10,146.02,146.82,145.23,145.63,20691 
2017/01/11,146.42,146.42,143.65,144.05,29747 
2017/01/12,144.44,146.82,144.44,146.02,48599 
2017/01/13,142.86,144.44,142.86,143.65,53089 
2017/01/16,142.46,142.86,141.67,142.07,30878 
2017/01/17,142.86,143.25,142.07,143.25,13207 
2017/01/18,142.86,143.25,142.07,143.25,23810 
2017/01/19,142.07,143.25,142.07,142.86,25935 
2017/01/20,143.25,143.65,142.86,143.25,42317 
2017/01/23,144.44,146.42,144.44,146.42,58299 
2017/01/24,146.42,147.61,146.02,146.82,72014 
2017/02/02,148.79,149.19,145.63,146.02,153703 
2017/02/03,147.21,147.21,145.23,146.02,30387 
2017/02/06,146.02,146.82,145.63,146.02,29702 
2017/02/07,145.23,146.42,144.84,146.02,23981 
2017/02/08,145.23,146.02,144.84,145.23,45607 
2017/02/09,145.63,146.82,145.23,145.63,23419 
2017/02/10,146.02,146.82,145.63,146.82,49257 
2017/02/13,147.61,148.79,147.61,148.4,26155 
2017/02/14,149.59,150.38,148.4,148.4,46716 
2017/02/15,148.,149.98,147.61,149.59,39928 
2017/02/16,150.38,150.77,148.79,149.59,28371 
2017/02/17,150.38,150.77,149.59,149.98,20407 
2017/02/18,150.38,150.77,149.98,149.98,3517 
2017/02/20,150.38,150.77,149.98,150.38,13280 
2017/02/21,150.38,150.38,149.19,150.38,31987 
2017/02/22,150.77,151.17,149.19,149.19,26144 
2017/02/23,148.79,149.98,148.,149.19,36095 
2017/02/24,148.4,150.77,148.4,149.59,26177 
2017/03/01,149.19,149.19,147.21,147.21,48263 
2017/03/02,148.79,149.19,146.42,147.21,40879 
2017/03/03,146.02,146.42,145.63,145.63,28213 
2017/03/06,145.63,146.02,145.23,145.23,12633 
2017/03/07,145.63,146.82,145.63,146.82,22816 
2017/03/08,147.21,148.79,146.82,148.,38657 
2017/03/09,146.82,147.21,145.63,146.02,31119 
2017/03/10,145.63,146.02,144.84,145.23,24886 
2017/03/13,146.42,147.61,146.42,147.61,11025 
2017/03/14,148.79,148.79,147.21,147.21,24373 
2017/03/15,146.82,148.,146.82,147.61,14147 
2017/03/16,148.79,150.38,148.79,150.38,32452 
2017/03/17,149.98,151.56,149.59,151.56,38698 
2017/03/20,151.56,151.56,149.98,151.56,16531 
2017/03/21,151.96,154.33,151.56,154.33,33662 
2017/03/22,152.36,153.15,151.56,153.15,27766 
2017/03/23,151.96,153.15,151.96,153.15,18831 
2017/03/24,151.96,152.75,151.96,152.36,17722 
2017/03/27,153.94,153.94,151.96,152.75,29867 
2017/03/28,154.33,154.33,152.36,153.94,39522 
2017/03/29,153.94,153.94,151.17,151.56,33839 
2017/03/30,152.36,152.75,150.77,151.56,30716 
2017/03/31,151.17,151.96,149.59,149.59,33996 
2017/04/05,149.98,152.75,149.98,152.75,45116 
2017/04/06,152.75,152.75,151.17,151.56,17417 
2017/04/07,151.96,151.96,149.19,151.17,19066 
2017/04/10,151.17,151.56,149.98,150.38,17388 
2017/04/11,150.38,151.17,149.59,151.17,9788 
2017/04/12,150.77,151.56,150.38,151.17,17418 
2017/04/13,149.98,151.96,149.98,151.56,14796 
2017/04/14,149.98,149.98,148.79,149.59,31317 
2017/04/17,149.59,149.59,148.4,148.4,17111 
2017/04/18,148.79,149.98,148.4,148.79,28732 
2017/04/19,148.4,148.4,147.61,147.61,31171 
2017/04/20,147.61,148.79,147.61,148.,32697 
2017/04/21,148.4,150.38,148.4,150.38,19034 
2017/04/24,151.17,151.56,149.19,150.38,29572 
2017/04/25,150.77,151.96,149.98,151.96,31952 
2017/04/26,151.96,151.96,150.77,151.17,31119 
2017/04/27,151.96,152.75,150.77,152.75,35812 
2017/04/28,153.15,153.94,152.75,153.94,38381 
2017/05/02,157.11,157.5,154.73,155.52,45851 
2017/05/03,156.71,157.11,155.92,156.71,27240 
2017/05/04,157.11,157.5,155.92,156.71,22194 
2017/05/05,155.92,157.11,155.92,156.31,17618 
2017/05/08,157.5,160.27,157.5,160.27,39591 
2017/05/09,162.65,163.83,161.06,161.06,48285 
2017/05/10,161.46,163.04,161.46,162.65,31075 
2017/05/11,161.85,165.02,161.46,164.23,44286 
2017/05/12,162.25,163.83,162.25,163.04,25507 
2017/05/15,161.46,163.04,161.46,163.04,25922 
2017/05/16,162.25,162.25,161.06,161.85,36604 
2017/05/17,160.67,161.46,160.67,161.46,22606 
2017/05/18,160.27,161.46,159.48,161.06,22490 
2017/05/19,161.06,161.85,160.27,160.67,17163 
2017/05/22,161.06,162.25,160.67,162.25,17419 
2017/05/23,162.25,163.83,161.85,162.25,23028 
2017/05/24,162.25,163.04,162.25,162.65,18307 
2017/05/25,163.04,163.83,162.65,163.83,26088 
2017/05/26,162.25,163.83,162.25,163.83,32976 
2017/05/31,163.44,163.83,160.67,160.67,67935 
2017/06/01,162.25,163.83,161.85,163.83,29623 
2017/06/02,165.02,165.42,164.23,165.42,23265 
2017/06/03,165.42,165.42,164.62,165.42,1535 
2017/06/05,165.81,167.79,165.42,167.79,22545 
2017/06/06,166.6,167.39,166.6,166.6,15382 
2017/06/07,167.79,168.19,166.21,167.39,34729 
2017/06/08,167.79,168.58,167.39,168.58,21654 
2017/06/09,169.77,170.16,167.79,167.79,35190 
2017/06/12,163.83,166.21,163.83,164.23,63111 
2017/06/13,163.83,165.02,163.44,164.62,49983 
2017/06/14,165.02,165.81,163.04,163.83,39083 
2017/06/15,164.23,164.62,163.83,164.62,19486 
2017/06/16,164.23,167.79,163.83,167.39,32856 
2017/06/19,167.,168.58,166.6,168.58,17489 
2017/06/20,170.16,172.54,169.77,171.35,28784 
2017/06/21,170.96,171.75,169.77,170.56,45384 
2017/06/22,171.75,172.54,171.35,172.54,26094 
2017/06/23,172.54,172.93,171.75,171.75,39686 
2017/06/26,173.38,175.84,173.38,175.84,60140 
2017/06/27,175.02,175.02,172.56,172.97,44504 
2017/06/28,171.34,171.75,170.11,170.52,52273 
2017/06/29,172.16,172.16,170.52,171.75,27049 
2017/06/30,168.88,170.52,168.88,170.52,31709 
2017/07/03,169.7,170.93,169.29,170.93,21066 
2017/07/04,170.11,170.52,169.29,169.29,21592 
2017/07/05,169.29,170.52,168.88,170.52,23463 
2017/07/06,170.11,170.52,169.29,169.7,15260 
2017/07/07,169.29,169.7,168.07,168.48,21567 
2017/07/10,168.88,169.29,168.48,168.48,13326 
2017/07/11,170.11,173.38,169.7,173.38,34593 
2017/07/12,172.56,173.79,172.16,172.16,26887 
2017/07/13,173.38,176.65,172.97,175.43,50136 
2017/07/14,174.2,175.43,173.38,174.2,22364 
2017/07/17,175.84,176.25,172.97,174.2,21400 
