年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2016/08/10,161.15,161.15,159.54,160.51,3071 
2016/08/11,160.83,160.83,157.29,159.54,3901 
2016/08/12,160.51,161.15,158.9,159.86,3003 
2016/08/15,160.51,160.83,158.9,159.86,2513 
2016/08/16,160.18,160.18,157.62,160.18,3814 
2016/08/17,160.18,162.75,159.86,160.83,9588 
2016/08/18,161.15,161.79,159.86,160.51,3926 
2016/08/19,160.51,160.51,157.29,157.29,5366 
2016/08/22,157.29,159.22,155.37,155.37,5102 
2016/08/23,155.69,157.62,155.69,155.69,3958 
2016/08/24,156.65,157.62,154.73,154.73,4260 
2016/08/25,155.37,156.65,155.05,156.65,4833 
2016/08/26,156.97,157.29,155.37,156.33,3873 
2016/08/29,157.29,157.62,155.37,156.97,4237 
2016/08/30,158.26,160.18,157.62,159.86,4233 
2016/08/31,160.18,161.15,158.9,160.18,6171 
2016/09/01,161.79,161.79,159.54,161.15,5555 
2016/09/02,160.51,161.15,157.29,157.62,4121 
2016/09/05,160.51,165.,160.51,164.68,12863 
2016/09/06,164.68,164.68,162.11,163.39,6927 
2016/09/07,163.72,167.25,162.75,162.75,8697 
2016/09/08,160.83,162.75,160.83,160.83,7590 
2016/09/09,158.26,158.58,156.01,157.29,7947 
2016/09/10,154.73,154.73,152.8,154.08,4688 
2016/09/12,153.44,154.08,152.16,152.8,5466 
2016/09/13,154.08,154.73,152.16,153.76,4501 
2016/09/14,153.44,156.65,153.44,153.44,8075 
2016/09/19,153.76,156.01,153.76,155.69,8300 
2016/09/20,157.29,159.22,156.33,157.62,9490 
2016/09/21,158.58,159.54,157.29,157.94,9296 
2016/09/22,159.22,159.54,156.97,157.29,4006 
2016/09/23,157.62,158.58,157.29,158.58,3338 
2016/09/26,156.97,157.29,156.33,156.33,4247 
2016/09/29,156.01,157.29,156.01,156.33,6224 
2016/09/30,152.8,155.05,152.8,153.76,7524 
2016/10/03,154.73,156.01,154.08,154.73,4490 
2016/10/04,156.01,156.97,154.73,156.01,5478 
2016/10/05,155.05,159.22,155.05,158.58,7276 
2016/10/06,156.01,156.65,155.05,156.33,12143 
2016/10/07,155.37,155.69,153.44,154.73,6497 
2016/10/11,156.01,156.01,153.44,154.73,5968 
2016/10/12,154.08,154.41,152.48,154.08,5389 
2016/10/13,153.44,153.76,152.16,152.48,8155 
2016/10/14,151.84,152.8,150.87,151.84,6640 
2016/10/17,151.84,155.05,151.84,154.73,5826 
2016/10/18,155.37,155.37,152.8,154.08,3931 
2016/10/19,154.08,154.73,152.8,152.8,3311 
2016/10/20,152.16,154.08,151.52,151.52,3761 
2016/10/21,151.52,153.12,151.2,151.2,4230 
2016/10/24,152.16,153.44,151.84,152.8,3233 
2016/10/25,157.29,157.29,154.73,156.01,5863 
2016/10/26,155.69,155.69,154.08,154.41,2903 
2016/10/27,154.41,155.37,153.12,153.44,2097 
2016/10/28,153.44,153.44,151.52,152.48,3397 
2016/10/31,152.16,154.73,152.16,154.08,4405 
2016/11/01,153.12,153.76,152.16,152.48,2861 
2016/11/02,151.84,152.8,151.52,151.84,2742 
2016/11/03,152.48,152.8,151.52,151.84,2803 
2016/11/04,150.87,151.52,144.13,145.1,10486 
2016/11/07,146.38,148.95,146.06,148.31,3877 
2016/11/08,147.02,147.02,145.1,146.38,4216 
2016/11/09,148.31,148.31,139.96,141.57,6939 
2016/11/10,144.45,145.74,142.21,142.53,5457 
2016/11/11,138.68,139.32,135.15,138.03,13968 
2016/11/14,139.32,140.92,136.75,140.28,6740 
2016/11/15,138.03,139.64,138.03,138.68,5249 
2016/11/16,140.28,140.6,137.07,138.68,5170 
2016/11/17,139.32,142.53,139.,142.21,4976 
2016/11/18,141.24,145.74,140.92,145.74,6305 
2016/11/21,146.06,146.06,143.17,143.17,3174 
2016/11/22,144.45,147.34,143.81,146.7,6291 
2016/11/23,147.34,147.34,144.78,145.1,4290 
2016/11/24,144.13,144.45,142.53,142.53,5023 
2016/11/25,142.53,143.81,142.21,142.21,1960 
2016/11/28,142.53,144.78,142.21,143.49,3844 
2016/11/29,143.49,143.49,141.24,142.21,4713 
2016/11/30,143.81,145.1,142.21,142.21,8587 
2016/12/01,143.17,144.13,142.21,144.13,3937 
2016/12/02,143.81,145.1,142.53,144.45,4814 
2016/12/05,145.1,145.1,143.17,143.49,3168 
2016/12/06,145.1,146.38,144.45,145.1,4684 
2016/12/07,146.38,146.38,143.81,144.45,4606 
2016/12/08,145.1,147.66,144.78,147.66,7816 
2016/12/09,147.66,148.31,146.38,147.99,5128 
2016/12/12,148.95,149.59,147.02,147.34,4423 
2016/12/13,147.02,147.34,146.06,146.7,4148 
2016/12/14,147.34,147.66,143.49,144.45,7995 
2016/12/15,144.13,146.7,143.17,146.38,4679 
2016/12/16,145.74,147.02,145.1,145.1,4250 
2016/12/19,145.1,145.1,143.49,143.81,3104 
2016/12/20,142.53,142.53,138.03,140.92,8885 
2016/12/21,140.92,141.89,139.,139.,4963 
2016/12/22,139.,140.28,138.68,139.32,4238 
2016/12/23,139.32,139.96,138.68,139.,4039 
2016/12/26,137.39,139.,137.39,138.68,3087 
2016/12/27,138.68,140.28,138.36,139.96,2066 
2016/12/28,139.96,140.92,139.,140.28,2982 
2016/12/29,139.96,140.28,138.68,139.,3604 
2016/12/30,140.28,140.6,139.,139.,3800 
2017/01/03,139.64,139.96,139.,139.96,3406 
2017/01/04,139.96,140.28,138.36,138.68,3339 
2017/01/05,138.36,139.96,138.36,139.96,3652 
2017/01/06,140.28,142.53,139.96,141.24,4249 
2017/01/09,141.57,141.89,139.32,139.32,2446 
2017/01/10,139.32,139.96,137.39,137.71,3958 
2017/01/11,137.71,138.68,136.75,138.36,4043 
2017/01/12,138.68,139.64,138.03,139.32,2719 
2017/01/13,136.43,138.03,136.43,138.03,3769 
2017/01/16,135.79,136.43,134.82,135.15,4848 
2017/01/17,135.47,137.07,135.15,137.07,3236 
2017/01/18,136.75,137.07,135.47,135.79,4688 
2017/01/19,136.11,136.75,135.79,136.75,5458 
2017/01/20,136.43,136.75,135.47,135.79,3673 
2017/01/23,136.75,138.03,136.43,137.71,3693 
2017/01/24,136.43,138.03,136.43,137.07,5775 
2017/02/02,131.29,133.22,130.33,131.29,18328 
2017/02/03,131.61,134.18,131.61,132.9,9549 
2017/02/06,133.54,137.39,132.26,136.11,10439 
2017/02/07,136.11,139.96,134.82,139.96,8813 
2017/02/08,137.39,139.32,136.75,137.07,8703 
2017/02/09,138.03,138.36,137.07,138.03,5620 
2017/02/10,139.32,139.64,138.03,138.36,6359 
2017/02/13,139.32,139.96,138.36,139.32,5555 
2017/02/14,138.03,139.64,138.03,139.32,4610 
2017/02/15,139.32,139.96,138.36,139.,5832 
2017/02/16,139.96,139.96,138.68,139.32,5243 
2017/02/17,139.64,145.74,139.64,144.45,16002 
2017/02/18,144.45,144.45,143.49,144.13,2729 
2017/02/20,145.74,145.74,143.81,144.13,4623 
2017/02/21,144.78,147.66,144.45,144.78,6936 
2017/02/22,146.38,146.7,144.45,144.78,4516 
2017/02/23,145.1,145.42,143.49,144.13,5740 
2017/02/24,144.45,144.78,143.17,143.81,7886 
2017/03/01,145.1,146.38,143.81,144.45,7758 
2017/03/02,145.74,146.06,142.85,143.49,8948 
2017/03/03,143.17,143.49,140.28,140.92,7718 
2017/03/06,139.96,140.6,138.68,139.96,5445 
2017/03/07,138.68,139.96,138.68,139.96,4286 
2017/03/08,139.96,143.81,139.96,142.53,8801 
2017/03/09,142.53,142.53,139.96,139.96,4512 
2017/03/10,140.6,143.17,138.68,142.53,5637 
2017/03/13,144.45,144.45,141.57,142.85,5833 
2017/03/14,143.17,143.81,141.89,143.17,5675 
2017/03/15,143.17,143.17,141.24,142.21,4607 
2017/03/16,143.17,145.1,142.85,144.13,5470 
2017/03/17,144.45,145.1,143.81,144.78,6002 
2017/03/20,144.45,145.1,143.81,145.1,4096 
2017/03/21,145.74,148.63,145.42,147.66,11718 
2017/03/22,145.74,146.38,144.45,146.06,4943 
2017/03/23,145.42,146.06,143.49,143.81,5864 
2017/03/24,142.53,143.49,142.53,143.17,3297 
2017/03/27,142.53,144.45,141.89,143.81,3511 
2017/03/28,144.45,144.45,141.89,143.17,3569 
2017/03/29,142.53,142.85,139.96,140.6,9640 
2017/03/30,140.28,141.57,139.96,140.28,3462 
2017/03/31,139.64,140.28,137.71,138.03,9447 
2017/04/05,137.39,141.24,137.39,141.24,9414 
2017/04/06,140.6,140.92,138.68,139.32,6146 
2017/04/07,139.32,140.28,138.03,139.,4803 
2017/04/10,139.,140.6,138.68,139.32,3933 
2017/04/11,139.32,139.32,136.11,136.11,5020 
2017/04/12,136.11,138.68,136.11,137.39,4808 
2017/04/13,137.07,138.36,136.75,136.75,3779 
2017/04/14,137.39,137.71,136.11,136.11,2314 
2017/04/17,136.11,137.07,134.82,135.47,2319 
2017/04/18,137.07,137.07,135.15,136.43,3717 
2017/04/19,136.43,139.64,136.11,137.39,5908 
2017/04/20,137.39,139.,136.75,138.03,3638 
2017/04/21,139.,139.32,137.39,138.03,2413 
2017/04/24,138.36,138.68,137.39,138.03,1687 
2017/04/25,138.36,138.36,137.39,138.03,4832 
2017/04/26,138.03,138.03,136.11,137.07,5797 
2017/04/27,137.39,139.64,137.39,139.32,3607 
2017/04/28,139.,139.96,138.36,139.32,3526 
2017/05/02,137.71,143.81,137.71,142.21,11425 
2017/05/03,141.24,141.89,139.32,140.28,5746 
2017/05/04,139.96,140.6,139.,139.96,2990 
2017/05/05,139.32,139.64,138.68,138.68,1913 
2017/05/08,138.68,138.68,136.11,136.43,6420 
2017/05/09,135.47,136.43,133.54,133.54,6163 
2017/05/10,134.82,135.47,132.26,134.18,5187 
2017/05/11,133.86,137.71,133.86,137.07,7550 
2017/05/12,137.07,137.71,135.79,137.71,4698 
2017/05/15,137.39,138.03,136.75,137.71,3889 
2017/05/16,137.71,138.68,135.79,135.79,5413 
2017/05/17,136.11,137.07,135.79,136.75,3976 
2017/05/18,135.15,137.07,134.82,136.75,4895 
2017/05/19,136.75,136.75,136.11,136.43,2839 
2017/05/22,136.11,136.11,133.86,134.18,4729 
2017/05/23,133.54,134.18,133.54,133.54,4415 
2017/05/24,137.07,140.28,136.11,139.,17207 
2017/05/25,144.13,147.99,141.89,146.7,23742 
2017/05/26,147.34,148.31,146.06,147.34,12774 
2017/05/31,147.66,148.95,147.02,147.66,12042 
2017/06/01,147.66,148.31,146.06,146.38,5302 
2017/06/02,147.66,151.52,147.34,150.23,11280 
2017/06/03,151.52,152.16,150.23,151.2,3593 
2017/06/05,153.12,156.33,152.8,156.01,14493 
2017/06/06,157.94,157.94,154.08,157.29,10042 
2017/06/07,157.62,162.43,156.01,161.79,19802 
2017/06/08,160.18,165.64,158.9,163.07,17207 
2017/06/09,161.79,163.72,160.83,160.83,10159 
2017/06/12,158.9,161.47,157.94,159.54,6076 
2017/06/13,159.54,161.79,158.26,158.58,7471 
2017/06/14,159.54,161.15,157.62,160.5,12725 
2017/06/15,160.18,161.79,159.54,161.15,6613 
2017/06/16,159.86,162.43,158.58,162.43,8013 
2017/06/19,162.43,165.64,162.43,164.04,5515 
2017/06/20,164.68,165.32,163.72,165.32,6763 
2017/06/21,166.93,175.27,166.93,173.02,21218 
2017/06/22,174.63,175.91,172.06,173.99,9201 
2017/06/23,173.02,174.63,170.46,170.46,6200 
2017/06/26,169.81,173.67,169.49,173.02,8080 
2017/06/27,173.35,175.27,172.06,173.35,7039 
2017/06/28,171.42,172.06,168.85,169.49,8160 
2017/06/29,171.42,172.7,170.46,171.74,5445 
2017/06/30,168.85,169.17,166.28,167.25,11479 
2017/07/03,168.85,173.67,168.85,171.74,10007 
2017/07/04,171.1,172.38,169.17,169.17,5142 
2017/07/05,169.17,171.1,167.89,170.14,9466 
2017/07/06,171.8,172.13,168.47,168.47,9483 
2017/07/07,167.14,167.47,165.47,166.47,4616 
2017/07/10,167.47,168.14,163.81,164.48,5395 
2017/07/11,166.14,170.14,165.14,169.14,6026 
2017/07/12,169.14,170.8,168.14,169.47,5398 
2017/07/13,169.8,170.47,167.8,167.8,3422 
2017/07/14,169.14,169.8,168.14,169.47,2626 
2017/07/17,170.47,170.47,168.14,169.47,2967 
